id_municipio,pib_mil_reais,ano_pib
3144300,808450,2021
3144359,90147,2021
3144375,75163,2021
3144409,115392,2021
3144508,668804,2021
3144607,618031,2021
3144656,126349,2021
3144672,83434,2021
3144706,432758,2021
3144805,21040766,2021
3144904,58649,2021
3145000,1115949,2021
3145059,116346,2021
3145109,385622,2021
3145208,2634272,2021
3145307,330390,2021
3145356,121560,2021
3145372,70395,2021
3145406,31904,2021
3145455,211917,2021
3145505,43924,2021
3145604,1108063,2021
3145703,40519,2021
3145802,64913,2021
3145851,70841,2021
3145877,122068,2021
3145901,5276139,2021
3146008,934049,2021
3146107,9518797,2021
3146206,67792,2021
3146255,58183,2021
3146305,213888,2021
3146404,82804,2021
3146503,531120,2021
3146552,58642,2021
3146602,27292,2021
3146701,103636,2021
3146750,63837,2021
3146909,374384,2021
3147006,7198751,2021
3147105,4024574,2021
3147204,650844,2021
3147303,592506,2021
3147402,918655,2021
3147501,23588,2021
3147600,471565,2021
3147709,481059,2021
3147808,42075,2021
3147907,3023766,2021
3147956,55025,2021
3148004,6146247,2021
3148103,3679638,2021
3148202,116017,2021
3148301,136790,2021
3148400,67346,2021
3148509,93054,2021
3148608,270118,2021
3148707,401335,2021
3148756,96488,2021
3148806,57703,2021
3148905,116112,2021
3149002,42273,2021
3149101,182673,2021
3149150,109624,2021
3149200,204095,2021
3149309,1938134,2021
3149408,30259,2021
3149507,62510,2021
3149606,85500,2021
3149705,234680,2021
3149804,1629149,2021
3149903,626987,2021
3149952,111677,2021
3150000,47075,2021
3150109,92645,2021
3150158,140805,2021
3150208,62725,2021
3150307,110390,2021
3150406,89789,2021
3150505,281707,2021
3150539,52693,2021
3150570,71109,2021
3150604,303140,2021
3150703,403702,2021
3150802,200152,2021
3150901,78363,2021
3151008,136133,2021
3151107,633595,2021
3151206,2871585,2021
3151305,200321,2021
3151404,741273,2021
3151503,1280617,2021
3151602,574230,2021
3151701,403832,2021
3151800,8526942,2021
3151909,121701,2021
3152006,1170319,2021
3152105,2142078,2021
3152131,52084,2021
3152170,122520,2021
3152204,526973,2021
3152303,130226,2021
3152402,168767,2021
3152501,10718150,2021
3152600,277395,2021
3152709,229055,2021
3152808,1292807,2021
3152907,228619,2021
3153004,154718,2021
3153103,67749,2021
3153202,49104,2021
3153301,36193,2021
3153400,731425,2021
3153509,125573,2021
3153608,203096,2021
3153707,77606,2021
3153806,40046,2021
3153905,193684,2021
3154002,423330,2021
3154101,123247,2021
3154150,121182,2021
3154200,207473,2021
3154309,277790,2021
3154408,372866,2021
3154457,157242,2021
3154507,532552,2021
3154606,5180189,2021
3154705,105346,2021
3154804,472402,2021
3154903,237324,2021
3155009,51851,2021
3155108,52654,2021
3155207,59583,2021
3155306,113750,2021
3155405,120045,2021
3155504,906412,2021
3155603,345428,2021
3155702,1339656,2021
3155801,417244,2021
3155900,69135,2021
3156007,140757,2021
3156106,90330,2021
3156205,114660,2021
3156304,544656,2021
3156403,271627,2021
3156452,67723,2021
3156502,80084,2021
3156601,111693,2021
3156700,4201932,2021
3156809,334727,2021
3156908,2090841,2021
3157005,667282,2021
3157104,132015,2021
3157203,1628347,2021
3157252,111674,2021
3157278,56261,2021
3157302,70602,2021
3157336,103453,2021
3157377,48998,2021
3157401,76982,2021
3157500,51008,2021
3157609,59926,2021
3157658,57927,2021
3157708,860296,2021
3157807,5287597,2021
3157906,353995,2021
3158003,269094,2021
3158102,49983,2021
3158201,170803,2021
3158300,243282,2021
3158409,49901,2021
3158508,116826,2021
3158607,47355,2021
3158706,39152,2021
3158805,105812,2021
3158904,189822,2021
3158953,749702,2021
3159001,103770,2021
3159100,49867,2021
3159209,227928,2021
3159308,74798,2021
3159357,151781,2021
3159407,61998,2021
3159506,179107,2021
3159605,1944045,2021
3159704,102017,2021
3159803,802576,2021
3159902,354378,2021
3160009,67888,2021
3160108,85508,2021
3160207,44720,2021
3160306,114522,2021
3160405,842862,2021
3160454,70752,2021
3160504,28487,2021
3160603,50190,2021
3160702,1101637,2021
3160801,89289,2021
3160900,80485,2021
3160959,91424,2021
3161007,313454,2021
3161056,43890,2021
3161106,648148,2021
3161205,150493,2021
3161304,193829,2021
3161403,72559,2021
3161502,263233,2021
3161601,44803,2021
3161650,49928,2021
3161700,325637,2021
3161809,311147,2021
3161908,7603788,2021
3162005,986478,2021
3162104,1189028,2021
3162203,268082,2021
3162252,60402,2021
3162302,55081,2021
3162401,269275,2021
3162450,92410,2021
3162500,3003942,2021
3162559,183076,2021
3162575,81210,2021
3162609,101830,2021
3162658,44651,2021
3162708,285026,2021
3162807,253189,2021
3162906,506005,2021
3162922,1083056,2021
3162948,891414,2021
3162955,624432,2021
3163003,49538,2021
3163102,114569,2021
3163201,57941,2021
3163300,53035,2021
3163409,67369,2021
3163508,99880,2021
3163607,44165,2021
3163706,1177795,2021
3163805,105060,2021
3163904,148147,2021
3164001,134364,2021
3164100,81769,2021
3164209,243070,2021
3164308,323179,2021
3164407,442552,2021
3164431,66796,2021
3164472,104236,2021
3164506,100804,2021
3164605,596667,2021
3164704,2234341,2021
3164803,25965,2021
3164902,35675,2021
3165008,246013,2021
3165107,195196,2021
3165206,137341,2021
3165305,206080,2021
3165404,110258,2021
3165503,68811,2021
3165537,2190346,2021
3165552,122713,2021
3165560,36660,2021
3165578,89404,2021
3165602,38033,2021
3165701,106704,2021
3165800,35501,2021
3165909,92204,2021
3166006,81065,2021
3166105,49708,2021
3166204,115731,2021
3166303,104954,2021
3166402,45221,2021
3166501,45048,2021
3166600,21916,2021
3166709,93122,2021
3166808,983425,2021
3166907,161680,2021
3166956,47445,2021
3167004,38551,2021
3167103,292378,2021
3167202,12655800,2021
3167301,35131,2021
3167400,141500,2021
3167509,103933,2021
3167608,285219,2021
3167707,67350,2021
3167806,81837,2021
3167905,65697,2021
3168002,557221,2021
3168051,49071,2021
3168101,688692,2021
3168200,56050,2021
3168309,65923,2021
3168408,188289,2021
3168507,191264,2021
3168606,2952020,2021
3168705,5609602,2021
3168804,205615,2021
3168903,379852,2021
3169000,349351,2021
3169059,70715,2021
3169109,107093,2021
3169208,130946,2021
3169307,2958952,2021
3169356,3149734,2021
3169406,1877754,2021
3169505,83258,2021
3169604,946266,2021
3169703,443537,2021
3169802,139823,2021
3169901,3557764,2021
3170008,117187,2021
3170057,167976,2021
3170107,20384265,2021
3170206,43030885,2021
3170305,44152,2021
3170404,4316723,2021
3170438,130400,2021
3170479,97089,2021
3170503,239904,2021
3170529,193218,2021
3170578,77359,2021
3170602,87624,2021
3170651,68132,2021
3170701,8093504,2021
3170750,316498,2021
3170800,1087380,2021
3170909,187195,2021
3171006,1168800,2021
3171030,115440,2021
3171071,133100,2021
3171105,170416,2021
3171154,64212,2021
3171204,3019114,2021
3171303,1811350,2021
3171402,53436,2021
3171501,43983,2021
3171600,131570,2021
3171709,180396,2021
3171808,183972,2021
3171907,62673,2021
3172004,1349239,2021
3172103,139852,2021
3172202,33070,2021
3200102,569778,2021
3200136,246002,2021
3200169,184400,2021
3200201,575149,2021
3200300,457723,2021
3200359,113033,2021
3200409,5764186,2021
3200508,118191,2021
3200607,5313109,2021
3200706,360869,2021
3200805,928258,2021
3200904,1164997,2021
3201001,271046,2021
3201100,186830,2021
3201159,294749,2021
3201209,6146965,2021
3201308,13698899,2021
3201407,1170584,2021
3201506,4378290,2021
3201605,607064,2021
3201704,279074,2021
3201803,82577,2021
3201902,957718,2021
3202009,159784,2021
3202108,411088,2021
3202207,468483,2021
3202256,334325,2021
3202306,612499,2021
3202405,2537477,2021
3202454,450083,2021
3202504,289513,2021
3202553,171980,2021
3202603,314849,2021
3202652,236221,2021
3202702,325864,2021
3202801,5744177,2021
3202900,266025,2021
3203007,538442,2021
3203056,963633,2021
3203106,172122,2021
3203130,646257,2021
3203163,187686,2021
3203205,8036037,2021
3203304,203073,2021
3203320,6659691,2021
3203346,516900,2021
3203353,312890,2021
3203403,607403,2021
3203502,410502,2021
3203601,96748,2021
3203700,383337,2021
3203809,234318,2021
3203908,1339629,2021
3204005,358499,2021
3204054,401435,2021
3204104,861689,2021
3204203,876048,2021
3204252,107547,2021
3204302,6811823,2021
3204351,525681,2021
3204401,229881,2021
3204500,330157,2021
3204559,1631412,2021
3204609,577198,2021
3204658,331338,2021
3204708,762078,2021
3204807,203594,2021
3204906,2947650,2021
3204955,228985,2021
3205002,37279144,2021
3205010,667554,2021
3205036,430103,2021
3205069,702150,2021
3205101,4227430,2021
3205150,180641,2021
3205176,434064,2021
3205200,16305901,2021
3205309,31423978,2021
3300100,11194157,2021
3300159,249119,2021
3300209,4234217,2021
3300225,427436,2021
3300233,2970297,2021
3300258,2705450,2021
3300308,2713890,2021
3300407,6449270,2021
3300456,8839736,2021
3300506,887295,2021
3300605,908156,2021
3300704,12359509,2021
3300803,1305498,2021
3300902,399847,2021
3300936,726756,2021
3300951,603969,2021
3301009,37179716,2021
3301108,841413,2021
3301157,395476,2021
3301207,561273,2021
3301306,2352145,2021
3301405,434135,2021
3301504,456168,2021
3301603,249214,2021
3301702,53136504,2021
3301801,406735,2021
3301850,1363992,2021
3301876,631393,2021
3301900,5640678,2021
3302007,10502682,2021
3302056,418759,2021
3302106,635888,2021
3302205,3394940,2021
3302254,6893408,2021
3302270,1530183,2021
3302304,184160,2021
3302403,17746787,2021
3302452,214870,2021
3302502,4765781,2021
3302601,3211861,2021
3302700,85814188,2021
3302809,357688,2021
3302858,2619212,2021
3302908,632498,2021
3303005,662180,2021
3303104,324261,2021
3303203,3059459,2021
3303302,66345488,2021
3303401,6324877,2021
3303500,17794452,2021
3303609,1162875,2021
3303708,1253017,2021
3303807,1955280,2021
3303856,684851,2021
3303906,15665370,2021
3303955,1452638,2021
3304003,2449973,2021
3304102,415943,2021
3304110,4245725,2021
3304128,305010,2021
3304144,4361684,2021
3304151,5996886,2021
3304201,10754357,2021
3304300,1831391,2021
3304409,435959,2021
3304508,294384,2021
3304524,8948996,2021
3304557,359632648,2021
3304607,234575,2021
3304706,1284632,2021
3304755,1184513,2021
3304805,845178,2021
3304904,20324752,2021
3305000,9886849,2021
3305109,8963716,2021
3305133,196857,2021
3305158,744334,2021
3305208,2743637,2021
3305307,241281,2021
3305406,1000567,2021
3305505,42178159,2021
3305554,4777005,2021
3305604,602627,2021
3305703,600250,2021
3305752,694534,2021
3305802,5923899,2021
3305901,242013,2021
3306008,6348140,2021
3306107,3122592,2021
3306156,264149,2021
3306206,1321254,2021
3306305,19671203,2021
3500105,1370866,2021
3500204,115490,2021
3500303,1314737,2021
3500402,209004,2021
3500501,585604,2021
3500550,217296,2021
3500600,147855,2021
3500709,2638623,2021
3500758,129390,2021
3500808,120355,2021
3500907,112274,2021
3501004,833396,2021
3501103,113585,2021
3501152,3982313,2021
3501202,124351,2021
3501301,709876,2021
3501400,58586,2021
3501509,58405,2021
3501608,15217280,2021
3501707,1230444,2021
3501806,126802,2021
3501905,5152156,2021
3502002,208314,2021
3502101,2845285,2021
3502200,1474152,2021
3502309,169558,2021
3502408,105621,2021
3502507,1041067,2021
3502606,151540,2021
3502705,897713,2021
3502754,4814504,2021
3502804,9017953,2021
3502903,1205884,2021
3503000,150277,2021
3503109,194818,2021
3503158,45568,2021
3503208,11953237,2021
3503307,6942567,2021
3503356,62096,2021
3503406,227079,2021
3503505,58113,2021
3503604,163060,2021
3503703,1136911,2021
3503802,1721737,2021
3503901,8293370,2021
3503950,39546,2021
3504008,4082516,2021
3504107,8361032,2021
3504206,358544,2021
3504305,376094,2021
3504404,199389,2021
3504503,3278922,2021
3504602,551849,2021
3504701,65400,2021
3504800,278642,2021
3504909,216018,2021
3505005,74956,2021
3505104,109125,2021
3505203,1623406,2021
3505302,1515653,2021
3505351,133738,2021
3505401,125821,2021
3505500,5903516,2021
3505609,624816,2021
3505708,58027667,2021
3505807,1067217,2021
3505906,2416803,2021
3506003,16721368,2021
3506102,4080485,2021
3506201,210460,2021
3506300,377950,2021
3506359,2067677,2021
3506409,292577,2021
3506508,3947388,2021
3506607,971016,2021
3506706,380753,2021
3506805,281964,2021
3506904,212434,2021
3507001,3393229,2021
3507100,1463036,2021
3507159,63857,2021
3507209,74195,2021
3507308,519153,2021
3507407,518182,2021
3507456,73943,2021
3507506,5979359,2021
3507605,7954300,2021
3507704,120687,2021
3507753,75675,2021
3507803,894831,2021
3507902,1123987,2021
3508009,684130,2021
3508108,627565,2021
3508207,244488,2021
3508306,102882,2021
3508405,5961333,2021
3508504,5214553,2021
3508603,673632,2021
3508702,574395,2021
3508801,682544,2021
3508900,69806,2021
3509007,4858858,2021
3509106,96255,2021
3509205,22713160,2021
3509254,1755226,2021
3509304,170916,2021
3509403,761749,2021
3509452,151087,2021
3509502,72946910,2021
3509601,2530950,2021
3509700,1449808,2021
3509809,194705,2021
3509908,264410,2021
3509957,130060,2021
3510005,1518347,2021
3510104,107108,2021
3510153,164319,2021
3510203,1269097,2021
3510302,392354,2021
3510401,2990810,2021
3510500,4532236,2021
3510609,6854706,2021
3510708,321120,2021
3510807,1179142,2021
3510906,293111,2021
3511003,1388287,2021
3511102,5218361,2021
3511201,152902,2021
3511300,533104,2021
3511409,956914,2021
3511508,2343906,2021
3511607,740569,2021
3511706,515123,2021
3511904,186411,2021
3512001,1541673,2021
3512100,373219,2021
3512209,859274,2021
3512308,432993,2021
3512407,4107826,2021
3512506,218777,2021
3512605,141158,2021
3512704,345026,2021
3512803,2109640,2021
3512902,506809,2021
3513009,16114165,2021
3513108,1753137,2021
3513207,346566,2021
3513306,137664,2021
3513405,3182373,2021
3513504,21946472,2021
3513603,326362,2021
3513702,2081162,2021
3513801,18484356,2021
3513850,69827,2021
3513900,491457,2021
3514007,138927,2021
3514106,835299,2021
3514205,58947,2021
3514304,802299,2021
3514403,1444978,2021
3514502,252626,2021
3514601,342332,2021
3514700,152432,2021
3514809,329349,2021
3514908,1004655,2021
3514924,76051,2021
3514957,57200,2021
3515004,14314754,2021
3515103,1456125,2021
3515129,79175,2021
3515152,661053,2021
3515186,2065824,2021
3515194,91772,2021
3515202,753257,2021
3515301,62446,2021
3515350,136498,2021
3515400,473712,2021
3515509,2468766,2021
3515608,205594,2021
3515657,80954,2021
3515707,4740673,2021
3515806,42156,2021
3515905,81886,2021
3516002,264841,2021
3516101,171949,2021
3516200,11276086,2021
3516309,1872467,2021
3516408,4297871,2021
3516507,93705,2021
3516606,172719,2021
3516705,1725228,2021
3516804,85828,2021
3516853,1184185,2021
3516903,275099,2021
3517000,215988,2021
3517109,125314,2021
3517208,232241,2021
3517307,442962,2021
3517406,2704845,2021
3517505,896415,2021
3517604,439112,2021
3517703,618205,2021
3517802,326572,2021
3517901,375453,2021
3518008,37040,2021
3518107,196319,2021
3518206,1199678,2021
3518305,1546741,2021
3518404,7877882,2021
3518503,313681,2021
3518602,1135134,2021
3518701,10494252,2021
3518800,77376425,2021
3518859,245363,2021
3518909,93585,2021
3519006,355955,2021
3519055,1463401,2021
3519071,18377822,2021
3519105,658010,2021
3519204,316795,2021
3519253,168922,2021
3519303,1159253,2021
3519402,318126,2021
3519501,244614,2021
3519600,1965223,2021
3519709,2370586,2021
3519808,209289,2021
3519907,434356,2021
3520004,381185,2021
3520103,1299637,2021
3520202,240165,2021
3520301,1588620,2021
3520400,13956618,2021
3520426,1363561,2021
3520442,706075,2021
3520509,22817117,2021
3520608,86968,2021
3520707,111103,2021
3520806,136681,2021
3520905,499099,2021
3521002,969694,2021
3521101,947912,2021
3521150,124259,2021
3521200,63459,2021
3521309,442715,2021
3521408,2127925,2021
3521507,186223,2021
3521606,109595,2021
3521705,1016119,2021
3521804,924897,2021
3521903,935220,2021
3522000,232257,2021
3522109,2369275,2021
3522158,53345,2021
3522208,4909299,2021
3522307,6359723,2021
3522406,3788992,2021
3522505,12854995,2021
3522604,4756331,2021
3522653,52590,2021
3522703,1630820,2021
3522802,305514,2021
3522901,1003729,2021
3523008,104628,2021
3523107,9519618,2021
3523206,1182424,2021
3523305,438980,2021
3523404,8245498,2021
3523503,396660,2021
3523602,1273184,2021
3523701,161835,2021
3523800,198366,2021
3523909,10540813,2021
3524006,8423279,2021
3524105,1907193,2021
3524204,153278,2021
3524303,3601183,2021
3524402,16080494,2021
3524501,676808,2021
3524600,531089,2021
3524709,13981302,2021
3524808,1982125,2021
3524907,352904,2021
3525003,4908360,2021
3525102,1580760,2021
3525201,2997400,2021
3525300,5582395,2021
3525409,168937,2021
3525508,261558,2021
3525607,148675,2021
3525706,1381751,2021
3525805,58843,2021
3525854,214000,2021
3525904,57670893,2021
3526001,807879,2021
3526100,366459,2021
3526209,573997,2021
3526308,73967,2021
3526407,1411101,2021
3526506,184896,2021
3526605,133317,2021
3526704,4101867,2021
3526803,4924228,2021
3526902,16060739,2021
3527009,246179,2021
3527108,6763890,2021
3527207,3876663,2021
3527256,43489,2021
3527306,19677151,2021
3527405,584271,2021
3527504,70465,2021
3527603,1556607,2021
3527702,93809,2021
3527801,98337,2021
3527900,101173,2021
3528007,643783,2021
3528106,196952,2021
3528205,90931,2021
3528304,104128,2021
3528403,2695116,2021
3528502,2288092,2021
3528601,291908,2021
3528700,157011,2021
3528809,517398,2021
3528858,119694,2021
3528908,76482,2021
3529005,9756006,2021
3529104,40067,2021
3529203,754950,2021
3529302,5356571,2021
3529401,20776213,2021
3529500,374785,2021
3529609,393842,2021
3529658,81615,2021
3529708,1016137,2021
3529807,226257,2021
3529906,456953,2021
3530003,70362,2021
3530102,738742,2021
3530201,606917,2021
3530300,2660334,2021
3530409,213295,2021
3530508,3043692,2021
3530607,19604517,2021
3530706,6865386,2021
3530805,6313564,2021
3530904,124517,2021
3531001,58262,2021
3531100,1254605,2021
3531209,252218,2021
3531308,2435240,2021
3531407,766600,2021
3531506,639162,2021
3531605,128088,2021
3531704,83030,2021
3531803,4317764,2021
3531902,1225918,2021
3532009,633324,2021
3532058,120696,2021
3532108,88027,2021
3532157,142301,2021
3532207,639076,2021
3532306,93391,2021
3532405,465371,2021
3532504,276248,2021
3532603,367777,2021
3532702,95892,2021
3532801,325933,2021
3532827,221079,2021
3532843,46305,2021
3532868,60665,2021
3532900,377461,2021
3533007,512829,2021
3533106,36775,2021
3533205,213155,2021
3533254,78660,2021
3533304,60214,2021
3533403,4020494,2021
3533502,1585955,2021
3533601,868092,2021
3533700,141366,2021
3533809,128272,2021
3533908,2551145,2021
3534005,205636,2021
3534104,129763,2021
3534203,640841,2021
3534302,2579406,2021
3534401,86111260,2021
3534500,112882,2021
3534609,1087490,2021
3534708,3961571,2021
3534757,548740,2021
3534807,134986,2021
3534906,217695,2021
3535002,420420,2021
3535101,136419,2021
3535200,215050,2021
3535309,900627,2021
3535408,317826,2021
3535507,1801748,2021
3535606,352398,2021
3535705,275313,2021
3535804,945145,2021
3535903,133065,2021
3536000,741786,2021
3536109,368271,2021
3536208,586024,2021
3536257,53620,2021
3536307,1360809,2021
3536406,200145,2021
3536505,52389437,2021
3536570,48637,2021
3536604,269675,2021
3536703,3066261,2021
3536802,118076,2021
3536901,79887,2021
3537008,1731364,2021
3537107,1502008,2021
3537156,176652,2021
3537206,178609,2021
3537305,2082458,2021
3537404,1087485,2021
3537503,317964,2021
3537602,1966247,2021
3537701,119025,2021
3537800,1597083,2021
3537909,1276180,2021
3538006,13742498,2021
3538105,498801,2021
3538204,314651,2021
3538303,67093,2021
3538501,197854,2021
3538600,661696,2021
3538709,34555724,2021
3538808,926203,2021
3538907,540058,2021
3539004,364798,2021
3539103,826672,2021
3539202,927781,2021
3539301,3312332,2021
3539400,278467,2021
3539509,1389561,2021
3539608,193762,2021
3539707,120019,2021
3539806,3769347,2021
3539905,154423,2021
3540002,1951861,2021
3540101,94399,2021
3540200,1462865,2021
3540259,98030,2021
3540309,126663,2021
3540408,117260,2021
3540507,233734,2021
3540606,3754666,2021
3540705,2495873,2021
3540754,308459,2021
3540804,620169,2021
3540853,40969,2021
3540903,1096526,2021
3541000,8727831,2021
3541059,126367,2021
3541109,77333,2021
3541208,331914,2021
3541307,1325522,2021
3541406,9242189,2021
3541505,823130,2021
3541604,2115365,2021
3541653,144523,2021
3541703,821159,2021
3541802,684733,2021
3541901,388523,2021
3542008,276284,2021
3542107,442883,2021
3542206,1381836,2021
3542305,66825,2021
3542404,983725,2021
3542503,184875,2021
3542602,2357409,2021
3542701,211752,2021
3542800,62081,2021
3542909,371778,2021
3543006,595499,2021
3543105,319058,2021
3543204,224363,2021
3543238,47001,2021
3543253,116992,2021
3543303,3891003,2021
3543402,39955306,2021
3543501,92796,2021
3543600,191158,2021
3543709,226043,2021
3543808,349026,2021
3543907,13245336,2021
3544004,1787681,2021
3544103,960727,2021
3544202,268963,2021
3544251,1941772,2021
3544301,374786,2021
3544400,78950,2021
3544509,102857,2021
3544608,175476,2021
3544707,54769,2021
3544806,169480,2021
3544905,417237,2021
3545001,251752,2021
3545100,96895,2021
3545159,377871,2021
3545209,9303487,2021
3545308,2221477,2021
3545407,273943,2021
3545506,318810,2021
3545605,382546,2021
3545704,214791,2021
3545803,7825507,2021
3546009,312819,2021
3546108,96783,2021
3546207,161651,2021
3546256,63457,2021
3546306,655974,2021
3546405,2786906,2021
3546504,104373,2021
3546603,1344881,2021
3546702,3895818,2021
3546801,1658733,2021
3546900,131128,2021
3547007,153024,2021
3547106,69068,2021
3547205,39913,2021
3547304,11544903,2021
3547403,68135,2021
3547502,825835,2021
3547601,833444,2021
3547650,42106,2021
3547700,555801,2021
3547809,32620295,2021
3547908,211522,2021
3548005,1870734,2021
3548054,289678,2021
3548104,222833,2021
3548203,148429,2021
3548302,47273,2021
3548401,80653,2021
3548500,24090173,2021
3548609,406647,2021
3548708,58277014,2021
3548807,15566768,2021
3548906,14141854,2021
3549003,51168,2021
3549102,4135190,2021
3549201,52612,2021
3549250,51478,2021
3549300,58493,2021
3549409,2191086,2021
3549508,231517,2021
3549607,63347,2021
3549706,2375167,2021
3549805,20962615,2021
3549904,45208808,2021
3549953,285412,2021
3550001,204219,2021
3550100,1340317,2021
3550209,954225,2021
3550308,828980747,2021
3550407,886336,2021
3550506,234365,2021
3550605,3450779,2021
3550704,16008645,2021
3550803,428492,2021
3550902,501327,2021
3551009,6121259,2021
3551108,203911,2021
3551207,96558,2021
3551306,417499,2021
3551405,195523,2021
3551504,1349050,2021
3551603,845122,2021
3551702,7109022,2021
3551801,379170,2021
3551900,271912,2021
3552007,92559,2021
3552106,1120219,2021
3552205,44533398,2021
3552304,226784,2021
3552403,16179892,2021
3552502,14811514,2021
3552551,341981,2021
3552601,287137,2021
3552700,340423,2021
3552809,10291072,2021
3552908,186412,2021
3553005,343428,2021
3553104,109907,2021
3553203,139651,2021
3553302,700419,2021
3553401,1323570,2021
3553500,185138,2021
3553609,301185,2021
3553658,46862,2021
3553708,1660014,2021
3553807,988152,2021
3553856,367324,2021
3553906,168350,2021
3553955,897036,2021
3554003,5076193,2021
3554102,16199986,2021
3554201,138116,2021
3554300,627028,2021
3554409,174935,2021
3554508,2158402,2021
3554607,66301,2021
3554656,37757,2021
3554706,284592,2021
3554755,44920,2021
3554805,896634,2021
3554904,122036,2021
3554953,181790,2021
3555000,2213337,2021
3555109,340357,2021
3555208,56425,2021
3555307,73692,2021
3555356,212639,2021
3555406,2705941,2021
3555505,114468,2021
3555604,401841,2021
3555703,57595,2021
3555802,286014,2021
3555901,46392,2021
3556008,483325,2021
3556107,437546,2021
3556206,7969200,2021
3556305,1236297,2021
3556354,153401,2021
3556404,1287339,2021
3556453,2898203,2021
3556503,3965839,2021
3556602,240193,2021
3556701,12557909,2021
3556800,443704,2021
3556909,425058,2021
3556958,45179,2021
3557006,3919236,2021
3557105,3862540,2021
3557154,130189,2021
3557204,266345,2021
3557303,389432,2021
4100103,221817,2021
4100202,368854,2021
4100301,216904,2021
4100400,1936255,2021
4100459,96207,2021
4100509,462493,2021
4100608,436261,2021
4100707,410780,2021
4100806,338359,2021
4100905,121114,2021
4101002,750364,2021
4101051,115042,2021
4101101,816503,2021
4101150,154197,2021
4101200,700871,2021
4101309,233345,2021
4101408,3874080,2021
4101507,4953989,2021
4101606,1447431,2021
4101655,152146,2021
4101705,547353,2021
4101804,25266761,2021
4101853,128974,2021
4101903,539552,2021
4102000,1633260,2021
4102109,882920,2021
4102208,177304,2021
4102307,926185,2021
4102406,1033468,2021
4102505,299363,2021
4102604,264230,2021
4102703,150148,2021
4102752,106924,2021
4102802,523791,2021
4102901,552342,2021
4103008,285689,2021
4103024,142607,2021
4103040,361490,2021
4103057,185315,2021
4103107,280327,2021
4103156,115670,2021
4103206,157269,2021
4103222,300056,2021
4103305,245673,2021
4103354,241526,2021
4103370,275949,2021
4103404,114049,2021
4103453,1949226,2021
4103479,148983,2021
4103503,253205,2021
4103602,819036,2021
4103701,5029902,2021
4103800,280211,2021
4103909,578373,2021
4103958,150370,2021
4104006,2176024,2021
4104055,224661,2021
4104105,261270,2021
4104204,5733187,2021
4104253,541601,2021
4104303,5147310,2021
4104402,421637,2021
4104428,850048,2021
4104451,335944,2021
4104501,1106692,2021
4104600,1255526,2021
4104659,1578833,2021
4104709,458638,2021
4104808,15786905,2021
4104907,3631156,2021
4105003,355951,2021
4105102,440499,2021
4105201,405086,2021
4105300,942758,2021
4105409,909271,2021
4105508,3039716,2021
4105607,431473,2021
4105706,837980,2021
4105805,5693870,2021
4105904,796267,2021
4106001,285617,2021
4106100,152425,2021
4106209,557577,2021
4106308,1064177,2021
4106407,1812202,2021
4106456,323716,2021
4106506,887309,2021
4106555,87683,2021
4106571,177173,2021
4106605,859368,2021
4106704,205351,2021
4106803,505066,2021
4106852,151165,2021
4106902,98000491,2021
4107009,276029,2021
4107108,298207,2021
4107124,74736,2021
4107157,128031,2021
4107207,2026447,2021
4107256,841228,2021
4107306,200365,2021
4107405,311321,2021
4107504,566606,2021
4107520,65236,2021
4107538,313143,2021
4107546,162811,2021
4107553,215732,2021
4107603,500122,2021
4107652,3322418,2021
4107702,212862,2021
4107736,253838,2021
4107751,161492,2021
4107801,239257,2021
4107850,182643,2021
4107900,271124,2021
4108007,400285,2021
4108106,80573,2021
4108205,370767,2021
4108304,18969029,2021
4108320,290544,2021
4108403,3694539,2021
4108452,184044,2021
4108502,445472,2021
4108551,72426,2021
4108601,1074370,2021
4108650,309145,2021
4108700,172728,2021
4108809,1139934,2021
4108908,273736,2021
4108957,295065,2021
4109005,176952,2021
4109104,78139,2021
4109203,223863,2021
4109302,512014,2021
4109401,8309024,2021
4109500,118152,2021
4109609,982125,2021
4109658,298546,2021
4109708,878434,2021
4109757,182341,2021
4109807,3313394,2021
4109906,249550,2021
4110003,212505,2021
4110052,83996,2021
4110078,276156,2021
4110102,1290790,2021
4110201,265709,2021
4110300,58312,2021
4110409,507444,2021
4110508,615190,2021
4110607,597062,2021
4110656,194366,2021
4110706,2286211,2021
4110805,354163,2021
4110904,121778,2021
4110953,524784,2021
4111001,223622,2021
4111100,228333,2021
4111209,753014,2021
4111258,626927,2021
4111308,87750,2021
4111407,497707,2021
4111506,947821,2021
4111555,203930,2021
4111605,143593,2021
4111704,160051,2021
4111803,1598029,2021
4111902,1049382,2021
4112009,1788853,2021
4112108,790155,2021
4112207,241936,2021
4112306,163418,2021
4112405,321178,2021
4112504,374099,2021
4112603,57044,2021
4112702,282676,2021
4112751,441972,2021
4112801,680977,2021
4112900,128060,2021
4112959,440931,2021
4113007,405133,2021
4113106,165650,2021
4113205,2841179,2021
4113254,113016,2021
4113304,1027729,2021
4113403,227372,2021
4113429,125681,2021
4113452,200871,2021
4113502,697950,2021
4113601,215564,2021
4113700,23603698,2021
4113734,546858,2021
4113759,142210,2021
4113809,131498,2021
4113908,758397,2021
4114005,793177,2021
4114104,687733,2021
4114203,1835706,2021
4114302,665013,2021
4114351,81472,2021
