id_municipio,taxa_alfabetizacao_15mais
3519303,95.08
3519402,94.85
3519501,94.59
3519600,96.45
3519709,93.94
3519808,95.39
3519907,95.12
3520004,94.19
3520103,94.84
3520202,92.85
3520301,94.18
3520400,96.72
3520426,95.84
3520442,96.63
3520509,97.88
3520608,95.47
3520707,91.57
3520806,94.03
3520905,95.44
3521002,95.97
3521101,95.56
3521150,95.98
3521200,93.31
3521309,94.77
3521408,97.13
3521507,92.93
3521606,94.2
3521705,94.59
3521804,93.88
3521903,95.56
3522000,94.82
3522109,95.92
3522158,90.08
3522208,95.52
3522307,96.87
3522406,95.59
3522505,96.31
3522604,96.41
3522653,90.09
3522703,95.15
3522802,92.35
3522901,94.82
3523008,93.28
3523107,95.3
3523206,95.61
3523305,93.93
3523404,97.41
3523503,94.27
3523602,96.51
3523701,93.82
3523800,94.21
3523909,96.51
3524006,97.41
3524105,95.44
3524204,95.01
3524303,96.57
3524402,97.3
3524501,93.43
3524600,94.44
3524709,97.5
3524808,96.27
3524907,94.16
3525003,96.95
3525102,96.11
3525201,96.08
3525300,96.92
3525409,94.33
3525508,93.62
3525607,90.98
3525706,95.96
3525805,93.8
3525854,96.27
3525904,97.98
3526001,95.28
3526100,93.08
3526209,92.18
3526308,93.87
3526407,96.6
3526506,96.52
3526605,95.69
3526704,95.38
3526803,96.56
3526902,97.2
3527009,96.52
3527108,97.01
3527207,97.24
3527256,89.82
3527306,96.53
3527405,95.01
3527504,93.24
3527603,95.66
3527702,92.51
3527801,91.68
3527900,93.78
3528007,94.94
3528106,94.62
3528205,93.59
3528304,94.16
3528403,96.15
3528502,95.82
3528601,95.21
3528700,93.58
3528809,94.84
3528858,94.9
3528908,94.75
3529005,97.37
3529104,89.71
3529203,94.09
3529302,96.26
3529401,96.74
3529500,94.81
3529609,94.34
3529658,88.97
3529708,92.55
3529807,94.11
3529906,92.09
3530003,94.57
3530102,95.27
3530201,91.74
3530300,97.18
3530409,95.3
3530508,96.42
3530607,97.07
3530706,97.19
3530805,96.95
3530904,92.93
3531001,94.22
3531100,96.17
3531209,95.79
3531308,96.69
3531407,96.21
3531506,95.2
3531605,92.54
3531704,91.9
3531803,95.58
3531902,94.85
3532009,96.36
3532058,93.0
3532108,94.34
3532157,92.51
3532207,93.9
3532306,89.4
3532405,92.91
3532504,95.08
3532603,94.4
3532702,92.91
3532801,95.4
3532827,92.23
3532843,94.22
3532868,95.9
3532900,94.53
3533007,94.67
3533106,89.96
3533205,96.12
3533254,94.59
3533304,93.87
3533403,97.87
3533502,94.66
3533601,95.47
3533700,93.72
3533809,94.9
3533908,96.55
3534005,94.29
3534104,95.81
3534203,93.96
3534302,96.45
3534401,97.19
3534500,94.17
3534609,96.3
3534708,96.76
3534757,94.47
3534807,91.79
3534906,95.09
3535002,93.53
3535101,93.13
3535200,93.94
3535309,96.0
3535408,93.33
3535507,95.39
3535606,93.34
3535705,94.06
3535804,94.31
3535903,93.23
3536000,93.28
3536109,94.75
3536208,95.07
3536257,93.28
3536307,95.84
3536406,94.79
3536505,97.81
3536570,92.4
3536604,92.76
3536703,95.39
3536802,92.72
3536901,94.25
3537008,94.0
3537107,96.74
3537156,95.07
3537206,92.67
3537305,96.81
3537404,94.57
3537503,95.24
3537602,95.99
3537701,92.93
3537800,95.42
3537909,94.89
3538006,97.42
3538105,95.0
3538204,96.2
3538303,92.15
3538501,96.71
3538600,94.53
3538709,97.62
3538808,96.7
3538907,94.79
3539004,94.89
3539103,95.39
3539202,95.6
3539301,96.92
3539400,96.52
3539509,94.49
3539608,92.08
3539707,93.45
3539806,97.35
3539905,93.71
3540002,96.42
3540101,95.23
3540200,94.14
3540259,89.36
3540309,91.58
3540408,91.74
3540507,94.67
3540606,96.45
3540705,96.16
3540754,95.25
3540804,95.63
3540853,95.97
3540903,94.3
3541000,97.3
3541059,91.48
3541109,93.86
3541208,95.48
3541307,95.16
3541406,97.54
3541505,95.29
3541604,96.37
3541653,94.35
3541703,93.0
3541802,92.98
3541901,95.38
3542008,94.62
3542107,95.72
3542206,95.09
3542305,92.09
3542404,95.61
3542503,93.4
3542602,96.37
3542701,95.33
3542800,91.18
3542909,93.1
3543006,90.9
3543105,92.77
3543204,93.35
3543238,91.67
3543253,91.52
3543303,97.18
3543402,97.95
3543501,91.36
3543600,95.45
3543709,94.06
3543808,94.03
3543907,97.43
3544004,96.6
3544103,95.79
3544202,92.59
3544251,94.18
3544301,96.75
3544400,92.08
3544509,95.71
3544608,94.38
3544707,91.11
3544806,93.54
3544905,96.85
3545001,94.04
3545100,89.89
3545159,97.91
3545209,97.41
3545308,96.65
3545407,92.73
3545506,94.51
3545605,95.62
3545704,92.83
3545803,97.41
3546009,94.99
3546108,93.69
3546207,96.29
3546256,95.67
3546306,94.12
3546405,96.51
3546504,95.12
3546603,96.25
3546702,96.79
3546801,94.57
3546900,93.83
3547007,93.38
3547106,93.69
3547205,92.45
3547304,97.01
3547403,92.45
3547502,96.48
3547601,96.62
3547650,94.95
3547700,95.94
3547809,97.99
3547908,95.64
3548005,96.26
3548054,94.25
3548104,93.99
3548203,95.67
3548302,93.23
3548401,93.0
3548500,98.4
3548609,96.19
3548708,97.6
3548807,98.84
3548906,97.5
3549003,91.49
3549102,97.27
3549201,91.63
3549250,92.63
3549300,94.15
3549409,96.53
3549508,93.24
3549607,92.14
3549706,96.9
3549805,97.84
3549904,97.86
3549953,93.56
3550001,92.82
3550100,95.44
3550209,94.79
3550308,97.42
3550407,96.47
3550506,93.82
3550605,96.29
3550704,95.62
3550803,95.75
3550902,96.22
3551009,96.77
3551108,95.67
3551207,92.8
3551306,92.94
3551405,94.16
3551504,95.53
3551603,96.46
3551702,96.14
3551801,91.36
3551900,92.42
3552007,91.76
3552106,95.49
3552205,97.92
3552304,93.17
3552403,96.5
3552502,96.61
3552551,92.14
3552601,94.5
3552700,94.02
3552809,97.23
3552908,94.26
3553005,95.53
3553104,92.03
3553203,94.34
3553302,96.31
3553401,94.73
3553500,92.67
3553609,95.76
3553658,92.23
3553708,95.02
3553807,94.77
3553856,93.62
3553906,93.57
3553955,94.33
3554003,97.12
3554102,97.82
3554201,90.6
3554300,93.8
3554409,96.07
3554508,97.55
3554607,93.95
3554656,94.97
3554706,96.22
3554755,91.17
3554805,97.2
3554904,93.49
3554953,94.63
3555000,95.92
3555109,96.43
3555208,92.54
3555307,94.67
3555356,91.9
3555406,96.38
3555505,93.9
3555604,94.65
3555703,93.3
3555802,93.05
3555901,94.01
3556008,95.27
3556107,95.94
3556206,98.05
3556305,95.34
3556354,95.04
3556404,95.64
3556453,96.77
3556503,96.53
3556602,95.93
3556701,98.01
3556800,95.72
3556909,93.18
3556958,91.54
3557006,97.65
3557105,96.7
3557154,93.55
3557204,94.62
3557303,96.36
4100103,88.97
4100202,87.44
4100301,93.28
4100400,96.48
4100459,89.4
4100509,92.76
4100608,92.0
4100707,88.22
4100806,92.24
4100905,90.22
4101002,94.62
4101051,90.27
4101101,91.94
4101150,92.76
4101200,94.51
4101309,93.79
4101408,95.73
4101507,96.36
4101606,94.32
4101655,87.77
4101705,93.43
4101804,97.17
4101853,85.37
4101903,93.48
4102000,94.15
4102109,95.13
4102208,94.84
4102307,96.45
4102406,93.63
4102505,87.21
4102604,93.72
4102703,91.91
4102752,91.89
4102802,92.33
4102901,94.34
4103008,90.11
4103024,90.69
4103040,90.76
4103057,89.77
4103107,94.35
4103156,89.71
4103206,91.32
4103222,94.39
4103305,91.85
4103354,89.18
4103370,89.14
4103404,89.03
4103453,95.17
4103479,86.94
4103503,92.65
4103602,94.75
4103701,95.72
4103800,93.52
4103909,91.89
4103958,93.04
4104006,96.3
4104055,88.37
4104105,94.4
4104204,96.92
4104253,95.85
4104303,95.35
4104402,87.89
4104428,92.56
4104451,91.18
4104501,95.4
4104600,92.2
4104659,96.55
4104709,93.71
4104808,96.83
4104907,95.0
4105003,91.49
4105102,89.94
4105201,86.18
4105300,95.14
4105409,94.19
4105508,95.91
4105607,91.88
4105706,91.99
4105805,96.84
4105904,93.77
4106001,88.12
4106100,91.9
4106209,97.03
4106308,94.15
4106407,95.1
4106456,89.4
4106506,95.51
4106555,87.24
4106571,92.17
4106605,91.89
4106704,91.96
4106803,95.93
4106852,87.03
4106902,98.47
4107009,89.89
4107108,91.43
4107124,85.05
4107157,89.15
4107207,95.99
4107256,93.06
4107306,94.42
4107405,93.08
4107504,91.47
4107520,89.78
4107538,96.43
4107546,88.25
4107553,87.3
4107603,90.28
4107652,97.37
4107702,89.82
4107736,92.89
4107751,89.29
4107801,93.69
4107850,90.56
4107900,94.59
4108007,91.26
4108106,91.86
4108205,93.41
4108304,96.07
4108320,90.63
4108403,96.25
4108452,92.07
4108502,91.5
4108551,83.31
4108601,92.76
4108650,91.32
4108700,86.22
4108809,92.89
4108908,89.49
4108957,94.67
4109005,91.75
4109104,89.0
4109203,91.96
4109302,91.6
4109401,96.13
4109500,90.82
4109609,96.49
4109658,91.9
4109708,91.32
4109757,88.1
4109807,94.89
4109906,90.62
4110003,93.91
4110052,89.15
4110078,90.97
4110102,95.77
4110201,92.76
4110300,88.42
4110409,92.85
4110508,95.13
4110607,92.31
4110656,88.6
4110706,97.02
4110805,87.54
4110904,95.53
4110953,92.81
4111001,87.89
4111100,93.11
4111209,94.68
4111258,93.34
4111308,85.89
4111407,93.89
4111506,92.37
4111555,91.79
4111605,94.43
4111704,91.02
4111803,93.16
4111902,93.76
4112009,95.04
4112108,94.78
4112207,87.24
4112306,91.07
4112405,94.48
4112504,88.78
4112603,90.57
4112702,92.78
4112751,94.19
4112801,94.88
4112900,89.77
4112959,92.31
4113007,94.0
4113106,91.0
4113205,96.12
4113254,86.1
4113304,94.6
4113403,92.12
4113429,88.51
4113452,91.11
4113502,93.99
4113601,94.87
4113700,97.16
4113734,87.75
4113759,86.65
4113809,91.21
4113908,97.1
4114005,92.29
4114104,95.15
4114203,94.68
4114302,95.77
4114351,91.51
4114401,92.34
4114500,91.75
4114609,96.94
4114708,90.3
4114807,95.54
4114906,91.8
4115002,90.19
4115101,87.73
4115200,98.02
4115309,94.03
4115358,97.02
4115408,94.51
4115457,91.43
4115507,92.4
4115606,94.53
4115705,97.02
4115739,84.59
4115754,91.4
4115804,96.47
4115853,96.09
4115903,89.87
4116000,92.09
4116059,95.17
4116109,87.75
4116208,96.14
4116307,93.03
4116406,90.99
4116505,90.95
4116604,89.97
4116703,94.44
4116802,87.26
4116901,94.07
4116950,93.02
4117008,90.13
4117057,92.1
4117107,94.61
4117206,91.17
4117214,84.31
4117222,97.14
4117255,93.03
4117271,86.27
4117297,91.11
4117305,88.27
4117404,91.86
4117453,94.1
4117503,94.85
4117602,93.86
4117701,96.92
4117800,89.51
4117909,95.79
4118006,93.1
4118105,92.78
4118204,97.34
4118303,91.41
4118402,95.47
4118451,96.95
4118501,97.25
4118600,95.84
4118709,96.38
4118808,92.71
4118857,93.33
4118907,92.34
4119004,93.34
4119103,97.35
4119152,97.81
4119202,90.54
4119251,90.51
4119301,91.02
4119400,95.57
4119509,96.0
4119608,93.08
4119657,92.2
4119707,91.1
4119806,94.49
4119905,97.65
4119954,96.91
4120002,92.79
4120101,96.17
4120150,92.99
4120200,92.44
4120309,96.91
4120333,89.32
4120358,92.42
4120408,94.76
4120507,93.04
4120606,94.62
4120655,90.38
4120705,93.62
4120804,97.04
4120853,98.39
4120903,92.06
4121000,88.34
4121109,88.05
4121208,94.73
4121257,87.42
4121307,91.28
4121356,90.33
4121406,94.09
4121505,95.71
4121604,92.55
4121703,89.69
4121752,90.6
4121802,94.6
4121901,88.82
4122008,97.04
4122107,90.47
4122156,93.5
4122172,86.29
4122206,93.14
4122305,97.79
4122404,95.15
4122503,88.07
4122602,92.4
4122651,85.89
4122701,94.56
4122800,91.62
4122909,89.05
4123006,93.24
4123105,91.71
4123204,86.48
4123303,91.47
4123402,93.77
4123501,94.47
4123600,92.0
4123709,92.57
4123808,94.24
4123824,93.47
4123857,90.17
4123907,90.09
4123956,89.21
4124004,88.76
4124020,94.15
4124053,94.73
4124103,93.55
4124202,88.92
4124301,89.67
4124400,92.03
4124509,94.08
4124608,92.29
4124707,85.48
4124806,95.15
4124905,87.51
4125001,88.12
4125100,93.7
4125209,93.9
4125308,92.54
4125357,90.43
4125407,92.78
4125456,88.96
4125506,97.64
4125555,89.51
4125605,96.76
4125704,93.73
4125753,91.19
4125803,90.48
4125902,91.81
4126009,88.21
4126108,93.88
4126207,87.78
4126256,95.92
4126272,92.69
4126306,93.0
4126355,95.42
4126405,93.14
4126504,94.84
4126603,94.26
4126652,94.21
4126678,89.25
4126702,91.64
4126801,92.69
4126900,87.71
4127007,95.57
4127106,95.88
4127205,92.98
4127304,92.2
4127403,93.01
4127502,93.18
4127601,94.62
4127700,96.6
4127809,90.92
4127858,90.17
4127882,87.5
4127908,89.35
4127957,92.55
4127965,91.87
4128005,93.5
4128104,95.81
4128203,97.39
4128302,91.04
4128401,91.68
4128500,93.04
4128534,90.14
4128559,90.4
4128609,93.32
4128625,88.61
4128633,86.55
4128658,93.15
4128708,95.58
4128807,91.01
4200051,93.45
4200101,92.66
4200200,97.11
4200309,97.48
4200408,95.88
4200507,92.52
4200556,94.84
4200606,95.34
4200705,94.01
4200754,97.84
4200804,92.62
4200903,93.12
4201000,91.4
4201109,92.27
4201208,98.44
4201257,95.03
4201273,96.99
4201307,97.0
4201406,97.25
4201505,95.5
4201604,96.26
4201653,91.81
4201703,95.99
4201802,96.54
4201901,97.02
4201950,96.96
4202008,98.81
4202057,96.71
4202073,96.67
4202081,92.81
4202099,92.12
4202107,97.56
4202131,95.61
4202156,92.89
4202206,97.11
4202305,97.15
4202404,98.61
4202438,91.98
4202453,98.12
4202503,94.08
4202537,93.56
4202578,93.1
4202602,94.41
4202701,97.27
4202800,97.53
4202859,97.14
4202875,91.72
4202909,98.15
4203006,96.42
4203105,94.71
4203154,90.9
4203204,97.85
4203253,92.29
4203303,96.76
4203402,89.63
4203501,91.47
4203600,95.95
4203709,94.3
4203808,97.01
4203907,96.28
4203956,97.46
4204004,96.16
4204103,92.23
4204152,93.03
4204178,88.27
4204194,94.85
4204202,97.29
4204251,98.13
4204301,97.07
4204350,96.13
4204400,93.92
4204459,89.68
4204509,97.63
4204558,93.96
4204608,98.03
4204707,96.78
4204756,96.84
4204806,94.74
4204905,94.97
4205001,93.2
4205100,96.79
4205159,96.6
4205175,91.48
4205191,94.67
4205209,94.94
4205308,94.88
4205357,88.27
4205407,98.64
4205431,93.4
4205456,97.13
4205506,95.71
4205555,94.1
4205605,88.36
4205704,95.99
4205803,95.49
4205902,97.99
4206009,95.2
4206108,96.94
4206207,97.13
4206306,97.82
4206405,95.72
4206504,97.8
4206603,94.72
4206652,94.65
4206702,96.82
4206751,96.61
4206801,95.0
4206900,97.64
4207007,97.39
4207106,96.16
4207205,93.15
4207304,96.77
4207403,96.17
4207502,98.03
4207577,98.07
4207601,97.06
4207650,97.22
4207684,92.17
4207700,95.65
4207759,95.68
4207809,94.88
4207858,92.23
4207908,94.46
4208005,95.47
4208104,96.68
4208203,98.12
4208302,98.14
4208401,97.81
4208450,97.61
4208500,96.96
4208609,95.34
4208708,95.01
4208807,96.92
4208906,98.56
4208955,94.94
4209003,97.5
4209102,98.43
4209151,96.2
4209177,92.86
4209201,96.69
4209300,96.41
4209409,97.1
4209458,94.19
4209508,97.31
4209607,97.01
4209706,91.95
4209805,91.75
4209854,95.53
4209904,96.42
4210001,96.92
4210035,98.19
4210050,94.44
4210100,97.56
4210209,94.47
4210308,95.06
4210407,96.69
4210506,97.14
4210555,93.08
4210605,97.29
4210704,92.23
4210803,95.98
4210852,94.41
4210902,95.56
4211009,96.61
4211058,91.9
4211108,95.35
4211207,96.43
4211256,94.22
4211306,97.31
4211405,95.6
4211454,95.56
4211504,96.83
4211603,97.39
4211652,94.28
4211702,97.27
4211751,95.68
4211801,96.61
4211850,92.72
4211876,92.33
4211892,91.26
4211900,97.74
4212007,92.3
4212056,93.1
4212106,95.75
4212205,96.1
4212239,93.44
4212254,97.46
4212270,92.14
4212304,93.75
4212403,96.81
4212502,97.85
4212601,97.3
4212650,95.67
4212700,95.6
4212809,97.49
4212908,96.61
4213005,97.43
4213104,96.57
4213153,92.44
4213203,98.63
4213302,92.85
4213351,92.73
4213401,93.34
4213500,97.69
4213609,97.35
4213708,96.19
4213807,94.83
4213906,96.94
4214003,97.96
4214102,92.33
4214151,94.97
4214201,94.99
4214300,96.16
4214409,95.76
4214508,95.18
4214607,97.36
4214706,98.13
4214805,98.03
4214904,98.84
4215000,96.66
4215059,93.54
4215075,93.9
4215109,96.67
4215208,92.72
4215307,96.76
4215356,92.02
4215406,95.58
4215455,96.37
4215505,94.18
4215554,96.24
4215604,96.92
4215653,95.72
4215679,96.58
4215687,90.99
4215695,94.48
4215703,97.26
4215752,91.03
4215802,98.28
4215901,97.77
4216008,96.47
4216057,92.97
4216107,93.13
4216206,97.56
4216255,99.1
4216305,97.81
4216354,96.25
4216404,95.29
4216503,95.43
4216602,98.31
4216701,96.47
4216800,91.33
4216909,95.33
4217006,97.61
4217105,97.69
4217154,93.92
4217204,96.69
4217253,96.45
4217303,97.36
4217402,98.01
4217501,96.13
4217550,95.93
4217600,97.02
4217709,96.76
4217758,92.62
4217808,97.07
4217907,97.38
4217956,95.37
4218004,96.84
4218103,94.13
4218202,98.57
4218251,92.55
4218301,95.56
4218350,97.65
4218400,96.42
4218509,97.16
4218608,96.7
4218707,97.88
4218756,97.37
4218806,96.82
4218855,93.71
4218905,94.8
4218954,94.31
4219002,97.67
4219101,94.89
4219150,94.22
4219176,94.55
4219200,96.26
4219309,97.57
4219358,96.0
4219408,96.24
4219507,96.59
4219606,95.25
4219705,96.3
4219853,95.41
4220000,96.56
4300034,96.41
4300059,96.04
4300109,95.48
4300208,96.92
4300307,94.27
4300406,95.79
4300455,93.8
4300471,97.14
4300505,91.43
4300554,95.06
4300570,98.44
4300604,97.38
4300638,93.03
4300646,92.6
4300661,95.67
4300703,97.05
4300802,96.9
4300851,94.57
4300877,96.97
4300901,96.86
4301008,98.35
4301057,97.76
4301073,96.65
4301107,95.58
4301206,94.2
4301305,94.29
4301404,95.31
4301503,97.32
4301552,97.24
4301602,96.54
4301636,95.82
4301651,97.41
4301701,96.92
4301750,92.18
4301800,93.7
4301859,93.83
4301875,95.75
4301909,94.95
4301925,95.63
4301958,96.64
4302006,88.43
4302055,88.14
4302105,98.39
4302154,95.4
4302204,98.18
4302220,96.12
4302238,97.02
4302253,95.62
4302303,93.64
4302352,98.72
4302378,91.69
4302402,97.04
4302451,92.28
4302501,92.75
4302584,96.31
4302600,91.23
4302659,96.45
4302709,94.66
4302808,94.26
4302907,93.81
4303004,95.21
4303103,98.19
4303202,93.97
4303301,95.91
4303400,95.65
4303509,95.2
4303558,96.27
4303608,96.35
4303673,95.93
4303707,97.88
4303806,95.77
4303905,98.18
4304002,91.82
4304101,93.49
4304200,94.11
4304309,97.13
4304358,95.51
4304408,97.54
4304507,93.95
4304606,98.19
4304614,93.33
4304622,93.52
4304630,97.74
4304655,97.02
4304663,95.1
4304671,95.74
4304689,95.56
4304697,96.11
4304705,97.12
4304713,92.81
4304804,98.11
4304853,97.23
4304903,97.77
4304952,94.25
4305009,95.79
4305108,98.36
4305116,97.82
4305124,92.45
4305132,90.5
4305157,88.71
4305173,92.98
4305207,97.05
4305306,96.74
4305355,96.96
4305371,93.73
4305405,95.4
4305439,98.36
4305447,92.97
4305454,96.78
4305504,96.08
4305587,98.3
4305603,95.92
4305702,95.94
4305801,95.61
4305835,95.13
4305850,96.28
4305871,98.03
4305900,91.47
4305934,97.0
4305959,97.78
4305975,95.97
4306007,96.42
4306056,92.82
4306072,91.81
4306106,96.53
4306130,93.97
4306205,96.98
4306304,95.7
4306320,93.32
4306353,90.78
4306379,90.52
4306403,98.63
4306429,89.79
4306452,96.9
4306502,91.41
4306551,97.04
4306601,95.65
4306700,96.6
4306734,96.25
4306759,97.63
4306767,96.49
4306809,97.05
4306908,92.81
4306924,92.45
4306932,95.7
4306957,93.13
4306973,95.13
4307005,97.8
4307054,97.48
4307104,95.0
4307203,91.2
4307302,92.88
4307401,94.04
4307450,93.54
4307500,95.14
4307559,97.64
4307609,98.38
4307708,98.03
4307807,97.99
4307815,95.42
4307831,95.58
4307864,97.57
4307906,98.09
4308003,96.64
4308052,92.05
4308078,95.57
4308102,98.64
4308201,97.89
4308250,95.96
4308300,88.55
4308409,91.81
4308433,94.49
4308458,95.87
4308508,96.6
4308607,98.11
4308656,90.97
4308706,96.71
4308805,94.27
4308854,95.17
4308904,96.98
4309001,95.45
4309050,95.64
4309100,98.52
4309126,86.7
4309159,91.73
4309209,97.59
4309258,96.68
4309308,97.68
4309407,97.44
4309506,95.6
4309555,98.6
4309571,92.09
4309605,97.69
4309654,93.84
4309704,96.95
4309753,93.58
4309803,96.41
4309902,95.48
4309951,92.91
4310009,97.77
4310108,97.61
4310207,97.11
4310306,94.63
4310330,97.86
4310363,98.14
4310405,95.63
4310413,90.72
4310439,95.52
4310462,95.94
4310504,92.0
4310538,96.27
4310553,93.64
4310579,91.36
4310603,95.37
4310652,93.67
4310702,95.22
4310751,94.51
4310801,98.36
4310850,89.96
4310876,89.9
4310900,95.16
4311007,95.76
4311106,96.07
4311122,92.04
4311130,94.72
4311155,94.49
4311205,95.7
4311239,91.59
4311254,83.64
4311270,98.61
4311304,96.09
4311403,97.76
4311429,87.99
4311502,93.56
4311601,90.79
4311627,97.04
4311643,97.69
4311700,93.32
4311718,93.92
4311734,92.56
4311759,94.17
4311775,95.33
4311791,96.67
4311809,98.02
4311908,95.93
4311981,93.45
4312005,94.23
4312054,95.62
4312104,95.49
4312138,94.93
4312153,96.67
4312179,96.89
4312203,95.15
4312252,94.33
4312302,94.19
4312351,93.91
4312377,92.4
4312385,98.62
4312401,97.14
4312427,93.47
4312443,97.17
4312450,94.17
4312476,98.48
4312500,92.48
4312609,96.05
4312617,96.56
4312625,94.4
4312658,97.37
4312674,95.87
4312708,91.62
4312757,95.14
4312807,98.41
4312906,98.41
4312955,98.35
4313003,97.96
4313011,97.9
4313037,96.7
4313060,96.83
4313086,97.85
4313102,97.67
4313201,98.62
4313300,97.95
4313334,96.26
4313359,97.38
4313375,97.03
4313391,94.73
4313409,97.75
4313425,95.05
4313441,92.38
4313466,95.48
4313490,92.86
4313508,97.21
4313607,95.77
4313656,94.86
4313706,93.7
4313805,93.0
4313904,97.91
4313953,92.7
4314001,98.25
4314027,94.13
4314035,98.1
4314050,96.68
4314068,91.18
4314076,96.04
4314100,97.54
4314134,96.74
4314159,96.21
4314175,93.23
4314209,93.6
4314308,97.0
4314407,97.19
4314423,98.56
4314456,92.38
4314464,93.26
4314472,94.86
4314498,91.61
4314506,93.01
4314548,97.63
4314555,90.13
4314605,92.85
4314704,92.17
4314753,97.87
4314779,96.17
4314787,95.98
4314803,97.09
4314902,98.26
4315008,92.98
4315057,94.89
4315073,92.49
4315107,93.36
4315131,91.81
4315149,97.79
4315156,92.4
4315172,95.23
4315206,95.31
4315305,96.17
4315313,94.33
4315321,93.61
4315354,97.58
4315404,90.72
4315453,96.53
4315503,94.78
4315552,89.8
4315602,96.74
4315701,94.31
4315750,93.56
4315800,97.6
4315909,94.61
4315958,93.67
4316006,95.95
4316105,94.41
4316204,96.06
4316303,94.57
4316402,95.07
4316428,93.07
4316436,96.47
4316451,93.35
4316477,98.66
4316501,97.94
4316600,96.72
4316709,95.85
4316733,95.65
4316758,97.87
4316808,97.75
4316907,97.9
4316956,97.95
4316972,90.97
4317004,91.64
4317103,97.12
4317202,97.61
4317251,97.86
4317301,95.91
4317400,96.73
4317509,97.07
4317558,96.58
4317608,94.26
4317707,92.91
4317756,96.57
4317806,93.96
4317905,97.54
4317954,92.77
4318002,94.88
4318051,97.44
4318101,93.38
4318200,95.24
4318309,94.23
4318408,94.36
4318424,93.95
4318432,97.62
4318440,97.61
4318457,92.21
4318465,89.77
4318481,98.27
4318499,97.24
4318507,88.26
4318606,94.85
4318614,98.2
4318622,96.12
4318705,97.62
4318804,96.05
4318903,95.7
4319000,97.96
4319109,95.94
4319125,92.53
4319158,94.84
4319208,89.74
4319307,94.97
4319356,97.32
4319364,91.63
4319372,98.11
4319406,96.23
4319505,97.0
4319604,94.47
4319703,92.08
4319711,98.31
4319737,90.71
4319752,98.67
4319802,95.49
4319901,97.24
4320008,97.36
4320107,96.98
4320206,95.13
4320230,93.13
4320263,91.67
4320305,97.21
4320321,95.33
4320354,93.63
4320404,97.85
4320453,90.83
4320503,96.93
4320552,95.31
4320578,95.72
4320602,96.74
4320651,96.33
4320677,94.46
4320701,95.28
4320800,94.51
4320859,94.66
4320909,97.71
4321006,95.44
4321105,94.33
4321204,96.73
4321303,95.49
4321329,94.87
4321352,91.49
4321402,94.24
4321436,95.46
4321451,98.63
4321469,96.42
4321477,94.01
4321493,95.88
4321501,97.16
4321600,97.57
4321626,97.19
4321634,97.08
4321667,96.74
4321709,96.84
4321808,97.05
4321832,92.26
4321857,93.72
4321907,96.49
4321956,93.11
4322004,95.68
4322103,96.21
4322152,85.05
4322186,94.05
4322202,95.42
4322251,98.48
4322301,96.85
4322327,94.24
4322343,96.71
4322350,96.81
4322376,93.82
4322400,97.13
4322509,97.01
4322525,93.52
4322533,95.01
4322541,98.21
4322558,95.11
4322608,96.35
4322707,96.94
4322806,98.37
4322855,95.95
4322905,95.57
4323002,97.1
4323101,91.75
4323200,98.04
4323309,97.46
4323358,96.0
4323408,96.3
4323457,93.97
4323507,94.49
4323606,97.93
4323705,95.96
4323754,93.28
4323770,98.95
4323804,97.99
5000203,93.95
5000252,91.26
5000609,91.53
5000708,91.02
5000807,91.49
5000856,91.52
5000906,89.2
5001003,93.33
5001102,93.3
5001243,88.88
5001508,92.7
5001904,93.47
5002001,90.6
5002100,92.74
5002159,91.11
5002209,93.42
5002308,93.47
5002407,92.01
5002605,93.63
5002704,97.09
5002803,92.71
5002902,92.6
5002951,96.77
5003108,91.33
5003157,84.96
5003207,95.35
5003256,93.35
5003306,92.47
5003454,91.68
5003488,90.45
5003504,92.3
5003702,95.97
5003751,90.74
5003801,92.38
5003900,90.98
5004007,91.61
5004106,91.3
5004304,89.39
5004403,91.51
5004502,92.25
5004601,89.6
5004700,93.47
5004809,84.97
5004908,92.89
5005004,93.22
5005103,91.36
5005152,89.24
5005202,95.86
5005251,90.63
5005400,95.6
5005608,90.76
5005681,91.23
5005707,92.71
5005806,91.86
5006002,93.61
5006200,94.04
5006259,89.7
5006275,92.81
5006309,92.5
5006358,86.01
5006408,89.45
5006606,94.09
5006903,90.99
5007109,93.51
5007208,93.65
5007307,91.34
5007406,90.87
5007505,90.76
5007554,91.54
5007695,95.74
5007703,87.34
5007802,92.97
5007901,93.72
5007935,91.81
5007950,84.4
5007976,88.77
5008008,92.73
5008305,96.17
5008404,89.81
5100102,89.57
5100201,94.41
5100250,94.2
5100300,92.02
5100359,91.59
5100409,94.13
5100508,90.6
5100607,94.44
5100805,88.4
5101001,91.3
5101209,87.09
5101258,90.57
5101308,90.5
5101407,94.66
5101605,85.46
5101704,90.7
5101803,95.69
5101852,93.6
5101902,92.96
5102504,92.24
5102603,83.82
5102637,95.7
5102678,95.51
5102686,94.15
5102694,91.09
5102702,94.28
5102793,87.71
5102850,91.54
5103007,90.16
5103056,93.32
5103106,89.4
5103205,93.13
5103254,92.51
5103304,91.47
5103353,93.34
5103361,91.0
5103379,91.77
5103403,96.73
5103437,89.22
5103452,88.62
5103502,93.62
5103601,88.76
5103700,93.56
5103809,91.0
5103858,90.22
5103908,90.06
5103957,89.13
5104104,94.03
5104203,90.73
5104500,89.29
5104526,95.83
5104542,93.66
5104559,89.91
