id_municipio,nome_municipio,sigla_uf,regiao,taxa_2023,taxa_2024,meta_2025,meta_2030,delta_observado,delta_projetado,projecao_2025,projecao_2026,projecao_2027,projecao_2028,projecao_2029,projecao_2030,atinge_meta_2025,atinge_meta_2030,gap_2030,ritmo_necessario_ate_2030,ritmo_projetado,classificacao_ritmo
3505807,Bastos,SP,Sudeste,51.88,46.89,61.06,80.0,-4.99,-0.94,46.09,45.41,44.83,44.34,43.93,43.57,0,0,-36.43,5.52,-0.94,Em retrocesso
3551504,Serrana,SP,Sudeste,45.95,43.97,56.96,80.0,-1.98,0.57,44.45,44.87,45.22,45.51,45.77,45.98,0,0,-34.02,6.0,0.57,Em retrocesso
4321808,Três de Maio,RS,Sul,79.03,51.2,79.31,80.0,-27.83,-23.89,30.89,13.63,0.0,0.0,0.0,0.0,0,0,-80.0,4.8,-23.89,Em retrocesso
2700201,Anadia,AL,Nordeste,53.44,45.26,62.12,80.0,-8.18,-0.76,44.61,44.06,43.6,43.2,42.86,42.58,0,0,-37.42,5.79,-0.76,Em retrocesso
4107900,Floresta,PR,Sul,76.39,74.01,77.47,80.0,-2.38,-2.05,72.27,70.79,69.53,68.46,67.55,66.77,0,0,-13.23,1.0,-2.05,Em retrocesso
4116604,Nova América da Colina,PR,Sul,62.54,78.8,68.18,80.0,16.26,7.27,84.98,90.23,94.7,98.49,100.0,100.0,1,1,20.0,0.2,7.27,No ritmo da meta
4207403,Imbuia,SC,Sul,64.78,79.52,69.66,80.0,14.74,7.99,86.31,92.08,96.99,100.0,100.0,100.0,1,1,20.0,0.08,7.99,No ritmo da meta
2924306,Piatã,BA,Nordeste,42.2,45.33,54.27,80.0,3.13,1.11,46.27,47.08,47.76,48.34,48.83,49.25,0,0,-30.75,5.78,1.11,Ritmo critico
4216602,São José,SC,Sul,65.4,57.07,,,-8.33,-3.55,54.05,51.49,49.31,47.45,45.88,44.54,0,0,,,-3.55,Em retrocesso
2602209,Bom Jardim,PE,Nordeste,60.94,69.15,67.12,80.0,8.21,6.73,74.87,79.73,83.87,87.38,90.37,92.9,1,1,12.9,1.81,6.73,No ritmo da meta
5209200,Guapó,GO,Centro-Oeste,64.19,70.28,69.27,80.0,6.09,6.85,76.1,81.05,85.26,88.83,91.87,94.46,1,1,14.46,1.62,6.85,No ritmo da meta
4216057,São Cristóvão do Sul,SC,Sul,57.13,50.76,,,-6.37,-2.57,48.58,46.72,45.14,43.8,42.66,41.69,0,0,,,-2.57,Em retrocesso
5100359,Alto Boa Vista,MT,Centro-Oeste,93.68,48.84,80.0,80.0,-44.84,-18.51,33.11,19.73,8.37,0.0,0.0,0.0,0,0,-80.0,5.19,-18.51,Em retrocesso
4127858,Três Barras do Paraná,PR,Sul,79.37,75.42,79.55,80.0,-3.95,-2.84,73.01,70.95,69.21,67.73,66.47,65.4,0,0,-14.6,0.76,-2.84,Em retrocesso
4212403,Pedras Grandes,SC,Sul,81.73,69.2,80.0,80.0,-12.53,-5.65,64.4,60.32,56.85,53.9,51.39,49.26,0,0,-30.74,1.8,-5.65,Em retrocesso
4311205,Júlio de Castilhos,RS,Sul,61.21,42.2,49.24,80.0,-19.01,-19.48,25.64,11.57,0.0,0.0,0.0,0.0,0,0,-80.0,6.3,-19.48,Em retrocesso
4317806,Santo Augusto,RS,Sul,77.71,69.9,78.38,80.0,-7.81,-13.88,58.1,48.07,39.55,32.3,26.15,20.91,0,0,-59.09,1.68,-13.88,Em retrocesso
4206405,Guaraciaba,SC,Sul,83.28,83.69,80.0,80.0,0.41,0.82,84.39,84.98,85.48,85.91,86.27,86.58,1,1,6.58,-0.61,0.82,No ritmo da meta
2919009,Lajedinho,BA,Nordeste,50.0,21.21,59.77,80.0,-28.79,-14.85,8.59,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,9.8,-14.85,Em retrocesso
2509404,Mogeiro,PB,Nordeste,73.21,60.61,75.29,80.0,-12.6,-3.74,57.43,54.73,52.43,50.48,48.82,47.41,0,0,-32.59,3.23,-3.74,Em retrocesso
3136579,Josenópolis,MG,Sudeste,90.34,90.91,80.0,80.0,0.57,6.44,96.38,100.0,100.0,100.0,100.0,100.0,1,1,20.0,-1.82,6.44,No ritmo da meta
1101104,Itapuã do Oeste,RO,Norte,98.79,70.62,80.0,80.0,-28.17,-13.03,59.54,50.13,42.13,35.33,29.55,24.63,0,0,-55.37,1.56,-13.03,Em retrocesso
5107008,Poxoréu,MT,Centro-Oeste,47.11,46.03,57.77,80.0,-1.08,3.37,48.89,51.33,53.4,55.16,56.65,57.92,0,0,-22.08,5.66,3.37,Em retrocesso
5104807,Jaciara,MT,Centro-Oeste,57.01,55.26,64.51,80.0,-1.75,3.04,57.84,60.04,61.91,63.49,64.84,65.99,0,0,-14.01,4.12,3.04,Em retrocesso
4318309,São Gabriel,RS,Sul,61.13,35.6,67.25,80.0,-25.53,-22.74,16.27,0.0,0.0,0.0,0.0,0.0,0,0,-80.0,7.4,-22.74,Em retrocesso
1720309,São Sebastião do Tocantins,TO,Norte,26.56,58.96,41.81,80.0,32.4,20.3,76.22,90.88,100.0,100.0,100.0,100.0,1,1,20.0,3.51,20.3,No ritmo da meta
4300208,Ajuricaba,RS,Sul,80.14,81.9,80.0,80.0,1.76,-9.1,74.17,67.59,62.0,57.25,53.21,49.78,0,0,-30.22,-0.32,-9.1,Ritmo critico
1100452,Buritis,RO,Norte,49.82,72.32,59.65,80.0,22.5,12.3,82.78,91.66,99.22,100.0,100.0,100.0,1,1,20.0,1.28,12.3,No ritmo da meta
1600279,Laranjal do Jari,AP,Norte,39.29,39.8,52.13,80.0,0.51,3.77,43.0,45.73,48.04,50.01,51.68,53.11,0,0,-26.89,6.7,3.77,Ritmo critico
2102036,Bom Jesus das Selvas,MA,Nordeste,63.61,63.18,68.89,80.0,-0.43,0.83,63.89,64.49,64.99,65.43,65.8,66.11,0,0,-13.89,2.8,0.83,Em retrocesso
2112209,Timon,MA,Nordeste,67.8,75.74,71.67,80.0,7.94,5.02,80.01,83.63,86.72,89.34,91.56,93.46,1,1,13.46,0.71,5.02,No ritmo da meta
4315800,Roca Sales,RS,Sul,75.61,45.0,76.93,80.0,-30.61,-25.28,23.51,5.25,0.0,0.0,0.0,0.0,0,0,-80.0,5.83,-25.28,Em retrocesso
2904506,Brotas de Macaúbas,BA,Nordeste,43.67,60.98,64.62,80.0,17.31,8.2,67.95,73.87,78.91,83.19,86.83,89.92,1,1,9.92,3.17,8.2,No ritmo da meta
4317608,Santo Antônio da Patrulha,RS,Sul,77.32,61.7,78.11,80.0,-15.62,-17.79,46.58,33.73,22.8,13.51,5.62,0.0,0,0,-80.0,3.05,-17.79,Em retrocesso
2101251,Bacabeira,MA,Nordeste,51.49,53.73,60.79,80.0,2.24,2.17,55.57,57.14,58.47,59.61,60.57,61.39,0,0,-18.61,4.38,2.17,Ritmo critico
5200050,Abadia de Goiás,GO,Centro-Oeste,59.84,64.46,66.39,80.0,4.62,6.11,69.65,74.07,77.82,81.01,83.72,86.03,1,1,6.03,2.59,6.11,No ritmo da meta
4114807,Marialva,PR,Sul,73.24,73.09,75.31,80.0,-0.15,-0.94,72.29,71.61,71.03,70.54,70.13,69.77,0,0,-10.23,1.15,-0.94,Em retrocesso
5204953,Campos Verdes,GO,Centro-Oeste,63.71,82.8,68.96,80.0,19.09,13.35,94.15,100.0,100.0,100.0,100.0,100.0,1,1,20.0,-0.47,13.35,No ritmo da meta
3510609,Carapicuíba,SP,Sudeste,45.21,44.8,56.43,80.0,-0.41,1.35,45.95,46.92,47.75,48.46,49.06,49.56,0,0,-30.44,5.87,1.35,Em retrocesso
3128808,Guidoval,MG,Sudeste,61.83,58.58,67.71,80.0,-3.25,4.53,62.43,65.7,68.49,70.85,72.86,74.57,0,0,-5.43,3.57,4.53,Em retrocesso
2412807,São Rafael,RN,Nordeste,19.8,25.47,35.36,80.0,5.67,5.44,30.09,34.02,37.37,40.2,42.62,44.67,0,0,-35.33,9.09,5.44,Ritmo critico
3135605,Jequitaí,MG,Sudeste,39.93,70.71,52.61,80.0,30.78,21.55,89.03,100.0,100.0,100.0,100.0,100.0,1,1,20.0,1.55,21.55,No ritmo da meta
2102002,Bom Jardim,MA,Nordeste,94.62,69.64,80.0,80.0,-24.98,-11.44,59.92,51.65,44.63,38.65,33.58,29.26,0,0,-50.74,1.73,-11.44,Em retrocesso
2207900,Pedro II,PI,Nordeste,25.09,41.98,40.49,80.0,16.89,11.56,51.81,60.16,67.26,73.29,78.42,82.78,1,1,2.78,6.34,11.56,No ritmo da meta
2605509,Ferreiros,PE,Nordeste,58.16,41.36,65.28,80.0,-16.8,-5.78,36.45,32.27,28.72,25.7,23.14,20.96,0,0,-59.04,6.44,-5.78,Em retrocesso
1703800,Buriti do Tocantins,TO,Norte,41.24,50.39,56.06,80.0,9.15,8.68,57.77,64.04,69.37,73.9,77.75,81.03,1,1,1.03,4.93,8.68,No ritmo da meta
3104809,Augusto de Lima,MG,Sudeste,48.19,48.8,58.52,80.0,0.61,6.46,54.29,58.96,62.93,66.3,69.16,71.6,0,0,-8.4,5.2,6.46,No ritmo da meta
4313300,Nova Prata,RS,Sul,78.78,61.1,79.13,80.0,-17.68,-18.82,45.1,31.51,19.95,10.12,1.77,0.0,0,0,-80.0,3.15,-18.82,Em retrocesso
2600104,Afogados da Ingazeira,PE,Nordeste,66.59,70.19,70.86,80.0,3.6,4.42,73.95,77.14,79.85,82.16,84.12,85.79,1,1,5.79,1.64,4.42,No ritmo da meta
2408805,Parazinho,RN,Nordeste,47.0,28.27,57.7,80.0,-18.73,-6.76,22.52,17.64,13.49,9.96,6.96,4.41,0,0,-75.59,8.62,-6.76,Em retrocesso
1300086,Anamã,AM,Norte,33.26,53.48,47.47,80.0,20.22,9.39,61.46,68.25,74.01,78.91,83.08,86.62,1,1,6.62,4.42,9.39,No ritmo da meta
3113701,Carlos Chagas,MG,Sudeste,56.45,55.83,64.14,80.0,-0.62,5.85,60.8,65.03,68.62,71.68,74.27,76.48,0,0,-3.52,4.03,5.85,Em retrocesso
4203600,Campos Novos,SC,Sul,64.29,64.77,69.34,80.0,0.48,0.86,65.5,66.12,66.65,67.1,67.48,67.81,0,0,-12.19,2.54,0.86,Ritmo critico
3126208,Formoso,MG,Sudeste,61.08,74.9,67.22,80.0,13.82,13.07,86.01,95.45,100.0,100.0,100.0,100.0,1,1,20.0,0.85,13.07,No ritmo da meta
4111100,Itambé,PR,Sul,89.72,86.9,80.0,80.0,-2.82,-2.27,84.97,83.33,81.94,80.75,79.74,78.89,1,0,-1.11,-1.15,-2.27,Em retrocesso
2202901,Corrente,PI,Nordeste,47.76,37.78,58.23,80.0,-9.98,-1.87,36.19,34.84,33.69,32.71,31.89,31.18,0,0,-48.82,7.04,-1.87,Em retrocesso
3153004,Pratinha,MG,Sudeste,85.44,52.8,80.0,80.0,-32.64,-10.16,44.16,36.82,30.58,25.28,20.77,16.94,0,0,-63.06,4.53,-10.16,Em retrocesso
4320800,Soledade,RS,Sul,66.25,61.9,70.64,80.0,-4.35,-12.15,51.57,42.79,35.33,28.99,23.6,19.02,0,0,-60.98,3.02,-12.15,Em retrocesso
2931004,Tanhaçu,BA,Nordeste,58.73,47.42,65.66,80.0,-11.31,-6.11,42.23,37.81,34.06,30.87,28.16,25.85,0,0,-54.15,5.43,-6.11,Em retrocesso
1300102,Anori,AM,Norte,75.99,77.45,77.19,80.0,1.46,0.01,77.46,77.47,77.47,77.48,77.48,77.49,1,0,-2.51,0.42,0.01,Ritmo critico
4322251,Tupandi,RS,Sul,81.98,55.1,80.0,80.0,-26.88,-23.42,35.19,18.27,3.89,0.0,0.0,0.0,0,0,-80.0,4.15,-23.42,Em retrocesso
4317707,Santo Antônio das Missões,RS,Sul,73.47,53.0,75.47,80.0,-20.47,-20.21,35.82,21.22,8.81,0.0,0.0,0.0,0,0,-80.0,4.5,-20.21,Em retrocesso
2610905,Pesqueira,PE,Nordeste,59.65,64.38,66.27,80.0,4.73,4.99,68.62,72.23,75.29,77.9,80.11,81.99,1,1,1.99,2.6,4.99,No ritmo da meta
3144375,Natalândia,MG,Sudeste,49.23,64.21,59.24,80.0,14.98,13.65,75.81,85.67,94.06,100.0,100.0,100.0,1,1,20.0,2.63,13.65,No ritmo da meta
1721208,Tocantinópolis,TO,Norte,34.41,35.44,48.38,80.0,1.03,4.62,39.37,42.7,45.54,47.95,50.0,51.75,0,0,-28.25,7.43,4.62,Ritmo insuficiente
4201950,Balneário Arroio do Silva,SC,Sul,43.72,51.13,,,7.41,4.32,54.8,57.92,60.58,62.83,64.75,66.38,0,0,,,4.32,Ritmo critico
5220686,Simolândia,GO,Centro-Oeste,86.31,77.79,80.0,80.0,-8.52,-0.46,77.4,77.07,76.78,76.54,76.34,76.17,0,0,-3.83,0.37,-0.46,Em retrocesso
3137601,Lagoa Santa,MG,Sudeste,61.7,72.24,67.63,80.0,10.54,11.43,81.96,90.21,97.23,100.0,100.0,100.0,1,1,20.0,1.29,11.43,No ritmo da meta
4218905,Urubici,SC,Sul,60.18,76.9,66.62,80.0,16.72,8.98,84.53,91.02,96.54,100.0,100.0,100.0,1,1,20.0,0.52,8.98,No ritmo da meta
2506707,Imaculada,PB,Nordeste,67.14,39.64,71.23,80.0,-27.5,-11.19,30.13,22.04,15.17,9.33,4.37,0.15,0,0,-79.85,6.73,-11.19,Em retrocesso
3509502,Campinas,SP,Sudeste,41.69,41.49,53.9,80.0,-0.2,1.46,42.73,43.79,44.68,45.44,46.09,46.64,0,0,-33.36,6.42,1.46,Em retrocesso
4316600,Sananduva,RS,Sul,74.42,43.2,76.11,80.0,-31.22,-25.59,21.45,2.96,0.0,0.0,0.0,0.0,0,0,-80.0,6.13,-25.59,Em retrocesso
2108504,Pindaré-Mirim,MA,Nordeste,40.94,51.09,53.35,80.0,10.15,6.12,56.29,60.71,64.47,67.67,70.38,72.69,1,0,-7.31,4.82,6.12,No ritmo da meta
5006200,Nova Andradina,MS,Centro-Oeste,58.38,69.44,65.43,80.0,11.06,9.73,77.71,84.74,90.72,95.79,100.0,100.0,1,1,20.0,1.76,9.73,No ritmo da meta
1720101,São Bento do Tocantins,TO,Norte,43.97,52.93,55.55,80.0,8.96,8.58,60.22,66.42,71.69,76.17,79.98,83.21,1,1,3.21,4.51,8.58,No ritmo da meta
3204906,São Mateus,ES,Sudeste,67.19,69.53,71.26,80.0,2.34,3.51,72.51,75.05,77.21,79.04,80.59,81.92,1,1,1.92,1.74,3.51,No ritmo da meta
4125100,São João do Triunfo,PR,Sul,78.58,79.45,78.99,80.0,0.87,-0.43,79.08,78.77,78.51,78.29,78.09,77.93,1,0,-2.07,0.09,-0.43,Ritmo critico
4210050,Macieira,SC,Sul,80.0,56.25,80.0,80.0,-23.75,-11.26,46.68,38.54,31.63,25.75,20.75,16.51,0,0,-63.49,3.96,-11.26,Em retrocesso
3515194,Espírito Santo do Turvo,SP,Sudeste,58.56,56.14,65.55,80.0,-2.42,0.35,56.44,56.69,56.91,57.09,57.24,57.38,0,0,-22.62,3.98,0.35,Em retrocesso
4302105,Bento Gonçalves,RS,Sul,77.38,50.8,78.15,80.0,-26.58,-23.27,31.02,14.21,0.0,0.0,0.0,0.0,0,0,-80.0,4.87,-23.27,Em retrocesso
4314068,Passa Sete,RS,Sul,85.26,75.0,80.0,80.0,-10.26,-15.11,62.16,51.24,41.96,34.07,27.37,21.67,0,0,-58.33,0.83,-15.11,Em retrocesso
3126604,Francisco Dumont,MG,Sudeste,31.48,37.5,46.02,80.0,6.02,9.17,45.29,51.92,57.55,62.34,66.41,69.87,0,0,-10.13,7.08,9.17,No ritmo da meta
2904001,Boninal,BA,Nordeste,45.05,48.96,56.32,80.0,3.91,1.5,50.24,51.32,52.24,53.02,53.69,54.25,0,0,-25.75,5.17,1.5,Ritmo critico
3529658,Mesópolis,SP,Sudeste,34.78,56.25,48.68,80.0,21.47,12.29,66.7,75.58,83.12,89.54,94.99,99.63,1,1,19.63,3.96,12.29,No ritmo da meta
2902302,Aratuípe,BA,Nordeste,47.9,60.0,58.32,80.0,12.1,5.6,64.76,68.81,72.25,75.17,77.65,79.77,1,0,-0.23,3.33,5.6,No ritmo da meta
2922706,Nova Canaã,BA,Nordeste,29.48,50.0,44.35,80.0,20.52,9.81,58.34,65.43,71.45,76.57,80.92,84.62,1,1,4.62,5.0,9.81,No ritmo da meta
5005103,Jateí,MS,Centro-Oeste,66.67,56.25,70.92,80.0,-10.42,-1.01,55.39,54.66,54.04,53.51,53.07,52.69,0,0,-27.31,3.96,-1.01,Em retrocesso
2616506,Xexéu,PE,Nordeste,62.65,81.33,68.26,80.0,18.68,11.96,91.5,100.0,100.0,100.0,100.0,100.0,1,1,20.0,-0.22,11.96,No ritmo da meta
4106308,Corbélia,PR,Sul,74.62,85.26,76.25,80.0,10.64,4.46,89.05,92.27,95.01,97.34,99.32,100.0,1,1,20.0,-0.88,4.46,No ritmo da meta
2806909,São Francisco,SE,Nordeste,34.78,81.25,48.68,80.0,46.47,26.59,100.0,100.0,100.0,100.0,100.0,100.0,1,1,20.0,-0.21,26.59,No ritmo da meta
4202875,Brunópolis,SC,Sul,66.67,68.75,70.92,80.0,2.08,1.66,70.16,71.36,72.38,73.25,73.98,74.61,0,0,-5.39,1.88,1.66,Ritmo insuficiente
3303856,Paty do Alferes,RJ,Sudeste,66.48,75.96,70.79,80.0,9.48,6.27,81.29,85.82,89.67,92.94,95.73,98.09,1,1,18.09,0.67,6.27,No ritmo da meta
4115606,Matelândia,PR,Sul,73.52,71.4,75.5,80.0,-2.12,-1.92,69.77,68.38,67.2,66.2,65.35,64.62,0,0,-15.38,1.43,-1.92,Em retrocesso
3204302,Presidente Kennedy,ES,Sudeste,68.35,69.85,72.03,80.0,1.5,3.09,72.48,74.71,76.61,78.22,79.59,80.76,1,1,0.76,1.69,3.09,No ritmo da meta
1100064,Colorado do Oeste,RO,Norte,62.85,71.69,68.39,80.0,8.84,5.47,76.34,80.29,83.65,86.51,88.93,91.0,1,1,11.0,1.39,5.47,No ritmo da meta
4113809,Lupionópolis,PR,Sul,86.97,77.71,80.0,80.0,-9.26,-5.49,73.04,69.08,65.71,62.84,60.4,58.33,0,0,-21.67,0.38,-5.49,Em retrocesso
3107901,Bom Repouso,MG,Sudeste,56.55,68.27,64.21,80.0,11.72,12.02,78.49,87.17,94.55,100.0,100.0,100.0,1,1,20.0,1.96,12.02,No ritmo da meta
3127404,Gonçalves,MG,Sudeste,62.15,77.02,67.92,80.0,14.87,13.59,88.57,98.39,100.0,100.0,100.0,100.0,1,1,20.0,0.5,13.59,No ritmo da meta
4205308,Faxinal dos Guedes,SC,Sul,52.68,66.52,61.6,80.0,13.84,7.54,72.93,78.38,83.01,86.94,90.29,93.13,1,1,13.13,2.25,7.54,No ritmo da meta
3132107,Itacarambi,MG,Sudeste,49.49,72.78,59.42,80.0,23.29,17.8,87.91,100.0,100.0,100.0,100.0,100.0,1,1,20.0,1.2,17.8,No ritmo da meta
4112504,Jardim Alegre,PR,Sul,61.2,77.74,67.3,80.0,16.54,7.41,84.04,89.39,93.94,97.81,100.0,100.0,1,1,20.0,0.38,7.41,No ritmo da meta
4128559,Vera Cruz do Oeste,PR,Sul,52.37,76.11,61.39,80.0,23.74,11.01,85.47,93.42,100.0,100.0,100.0,100.0,1,1,20.0,0.65,11.01,No ritmo da meta
5001243,Aral Moreira,MS,Centro-Oeste,73.91,73.43,75.77,80.0,-0.48,3.96,76.8,79.66,82.09,84.16,85.91,87.41,1,1,7.41,1.09,3.96,Em retrocesso
2111029,São João do Carú,MA,Nordeste,65.17,70.68,69.92,80.0,5.51,3.8,73.91,76.66,78.99,80.97,82.66,84.09,1,1,4.09,1.55,3.8,No ritmo da meta
2403251,Parnamirim,RN,Nordeste,44.3,35.27,55.79,80.0,-9.03,-1.91,33.65,32.27,31.09,30.1,29.25,28.53,0,0,-51.47,7.45,-1.91,Em retrocesso
2504306,Catolé do Rocha,PB,Nordeste,55.21,45.82,63.31,80.0,-9.39,-2.13,44.01,42.47,41.16,40.05,39.11,38.3,0,0,-41.7,5.7,-2.13,Em retrocesso
2703007,Ibateguara,AL,Nordeste,93.46,54.43,80.0,80.0,-39.03,-16.19,40.67,28.97,19.03,10.58,3.39,0.0,0,0,-80.0,4.26,-16.19,Em retrocesso
3134004,Itinga,MG,Sudeste,52.26,64.84,61.32,80.0,12.58,12.45,75.42,84.42,92.06,98.56,100.0,100.0,1,1,20.0,2.53,12.45,No ritmo da meta
4104303,Campo Mourão,PR,Sul,77.59,76.77,78.3,80.0,-0.82,-1.27,75.69,74.77,73.99,73.33,72.77,72.29,0,0,-7.71,0.54,-1.27,Em retrocesso
4209607,Lauro Müller,SC,Sul,63.3,72.59,68.69,80.0,9.29,5.26,77.06,80.86,84.09,86.84,89.17,91.16,1,1,11.16,1.23,5.26,No ritmo da meta
2102150,Brejo de Areia,MA,Nordeste,33.25,49.3,47.46,80.0,16.05,9.07,57.01,63.56,69.13,73.87,77.89,81.31,1,1,1.31,5.12,9.07,No ritmo da meta
2602308,Bonito,PE,Nordeste,56.71,79.75,64.31,80.0,23.04,14.14,91.77,100.0,100.0,100.0,100.0,100.0,1,1,20.0,0.04,14.14,No ritmo da meta
2918803,Laje,BA,Nordeste,46.61,45.45,57.42,80.0,-1.16,-1.03,44.57,43.83,43.2,42.66,42.2,41.81,0,0,-38.19,5.76,-1.03,Em retrocesso
1712454,Luzinópolis,TO,Norte,25.0,48.91,40.4,80.0,23.91,16.06,62.56,74.16,84.03,92.41,99.54,100.0,1,1,20.0,5.18,16.06,No ritmo da meta
3123601,Elói Mendes,MG,Sudeste,57.91,64.98,65.11,80.0,7.07,9.69,73.22,80.22,86.17,91.23,95.53,99.18,1,1,19.18,2.5,9.69,No ritmo da meta
3550704,São Sebastião,SP,Sudeste,39.21,44.38,52.07,80.0,5.17,4.14,47.9,50.89,53.43,55.59,57.43,58.99,0,0,-21.01,5.94,4.14,Ritmo insuficiente
4320909,Tapejara,RS,Sul,69.7,46.2,72.93,80.0,-23.5,-21.73,27.73,12.03,0.0,0.0,0.0,0.0,0,0,-80.0,5.63,-21.73,Em retrocesso
4112108,Jandaia do Sul,PR,Sul,76.99,68.64,77.88,80.0,-8.35,-5.04,64.36,60.71,57.62,54.99,52.75,50.85,0,0,-29.15,1.89,-5.04,Em retrocesso
2608404,Jurema,PE,Nordeste,53.46,60.64,62.13,80.0,7.18,6.21,65.92,70.41,74.22,77.46,80.22,82.56,1,1,2.56,3.23,6.21,No ritmo da meta
4109500,Guaraqueçaba,PR,Sul,70.13,57.18,73.22,80.0,-12.95,-7.34,50.94,45.64,41.13,37.3,34.04,31.27,0,0,-48.73,3.8,-7.34,Em retrocesso
4309654,Hulha Negra,RS,Sul,70.19,42.8,73.26,80.0,-27.39,-23.67,22.68,5.58,0.0,0.0,0.0,0.0,0,0,-80.0,6.2,-23.67,Em retrocesso
3515004,Embu das Artes,SP,Sudeste,32.6,40.5,46.94,80.0,7.9,5.51,45.18,49.16,52.55,55.42,57.87,59.95,0,0,-20.05,6.58,5.51,Ritmo insuficiente
1713205,Miracema do Tocantins,TO,Norte,41.54,46.42,53.79,80.0,4.88,6.54,51.98,56.7,60.72,64.13,67.04,69.5,0,0,-10.5,5.6,6.54,No ritmo da meta
2912509,Ibipitanga,BA,Nordeste,44.17,46.81,55.69,80.0,2.64,0.87,47.55,48.18,48.71,49.17,49.55,49.88,0,0,-30.12,5.53,0.87,Ritmo critico
4128203,União da Vitória,PR,Sul,74.94,73.17,76.47,80.0,-1.77,-1.75,71.68,70.42,69.34,68.43,67.65,66.99,0,0,-13.01,1.14,-1.75,Em retrocesso
4123907,Santa Mariana,PR,Sul,73.65,83.73,75.59,80.0,10.08,4.18,87.28,90.3,92.87,95.05,96.91,98.48,1,1,18.48,-0.62,4.18,No ritmo da meta
2206720,Nazária,PI,Nordeste,77.65,52.15,78.34,80.0,-25.5,-9.63,43.96,37.01,31.09,26.07,21.79,18.16,0,0,-61.84,4.64,-9.63,Em retrocesso
3531704,Monteiro Lobato,SP,Sudeste,66.6,50.9,70.87,80.0,-15.7,-6.29,45.55,41.01,37.15,33.86,31.07,28.7,0,0,-51.3,4.85,-6.29,Em retrocesso
4305355,Charqueadas,RS,Sul,63.76,51.3,68.99,80.0,-12.46,-16.21,37.52,25.81,15.85,7.39,0.2,0.0,0,0,-80.0,4.78,-16.21,Em retrocesso
3135803,Jequitinhonha,MG,Sudeste,43.97,55.65,55.55,80.0,11.68,12.0,65.85,74.52,81.89,88.15,93.48,98.0,1,1,18.0,4.06,12.0,No ritmo da meta
4104659,Carambeí,PR,Sul,75.09,69.2,76.57,80.0,-5.89,-3.81,65.96,63.21,60.87,58.88,57.19,55.75,0,0,-24.25,1.8,-3.81,Em retrocesso
4102307,Balsa Nova,PR,Sul,75.83,75.18,77.08,80.0,-0.65,-1.19,74.17,73.31,72.58,71.96,71.43,70.98,0,0,-9.02,0.8,-1.19,Em retrocesso
2706604,Paulo Jacinto,AL,Nordeste,37.1,38.46,50.47,80.0,1.36,4.01,41.87,44.77,47.23,49.32,51.1,52.61,0,0,-27.39,6.92,4.01,Ritmo critico
5006309,Paranaíba,MS,Centro-Oeste,30.65,55.2,45.33,80.0,24.55,16.47,69.2,81.1,91.21,99.81,100.0,100.0,1,1,20.0,4.13,16.47,No ritmo da meta
3168606,Teófilo Otoni,MG,Sudeste,50.75,67.28,60.29,80.0,16.53,14.42,79.54,89.96,98.81,100.0,100.0,100.0,1,1,20.0,2.12,14.42,No ritmo da meta
2400901,Antônio Martins,RN,Nordeste,25.23,37.67,40.62,80.0,12.44,8.83,45.18,51.56,56.98,61.59,65.51,68.84,1,0,-11.16,7.06,8.83,No ritmo da meta
2109502,Riachão,MA,Nordeste,41.08,51.85,57.28,80.0,10.77,6.43,57.32,61.96,65.91,69.27,72.12,74.54,1,0,-5.46,4.69,6.43,No ritmo da meta
3123858,Entre Folhas,MG,Sudeste,78.64,77.45,79.04,80.0,-1.19,5.56,82.18,86.19,89.61,92.51,94.98,97.07,1,1,17.07,0.42,5.56,Em retrocesso
3146750,Palmópolis,MG,Sudeste,38.71,69.41,51.7,80.0,30.7,21.51,87.69,100.0,100.0,100.0,100.0,100.0,1,1,20.0,1.77,21.51,No ritmo da meta
3503505,Areias,SP,Sudeste,59.5,56.95,66.17,80.0,-2.55,0.28,57.19,57.39,57.56,57.71,57.83,57.94,0,0,-22.06,3.84,0.28,Em retrocesso
3150109,Piau,MG,Sudeste,29.63,75.58,44.48,80.0,45.95,29.13,100.0,100.0,100.0,100.0,100.0,100.0,1,1,20.0,0.74,29.13,No ritmo da meta
3140100,Marilac,MG,Sudeste,63.09,56.14,68.55,80.0,-6.95,2.68,58.42,60.35,62.0,63.4,64.59,65.6,0,0,-14.4,3.98,2.68,Em retrocesso
5202155,Araguapaz,GO,Centro-Oeste,43.29,68.98,55.06,80.0,25.69,16.65,83.13,95.16,100.0,100.0,100.0,100.0,1,1,20.0,1.84,16.65,No ritmo da meta
1718204,Porto Nacional,TO,Norte,56.8,44.11,64.37,80.0,-12.69,-2.24,42.21,40.59,39.21,38.04,37.05,36.2,0,0,-43.8,5.98,-2.24,Em retrocesso
3507803,Brodowski,SP,Sudeste,53.67,54.27,62.27,80.0,0.6,1.86,55.85,57.19,58.34,59.31,60.13,60.83,0,0,-19.17,4.29,1.86,Ritmo critico
3527009,Lindóia,SP,Sudeste,77.11,61.13,77.96,80.0,-15.98,-6.43,55.66,51.02,47.07,43.71,40.86,38.44,0,0,-41.56,3.14,-6.43,Em retrocesso
